# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3306001	3307236	+	WP_013118197.1	WP_013118197.1		D-galactonate dehydratase family protein			CFLA_RS15080	1236	411	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3307233	3309266	+							CFLA_RS15085	2034		old_locus_tag=Cfla_2984
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3307233	3309266	+	WP_013118198.1	WP_013118198.1		alpha-glucuronidase			CFLA_RS15085	2034	677	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3309604	3310644	-							CFLA_RS15090	1041		old_locus_tag=Cfla_2985
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3309604	3310644	-	WP_013118199.1	WP_013118199.1		aldo/keto reductase			CFLA_RS15090	1041	346	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3310728	3312671	-							CFLA_RS15095	1944		old_locus_tag=Cfla_2986
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3310728	3312671	-	WP_013118200.1	WP_013118200.1		hypothetical protein			CFLA_RS15095	1944	647	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3312668	3314536	-							CFLA_RS15100	1869		old_locus_tag=Cfla_2987
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3312668	3314536	-	WP_013118201.1	WP_013118201.1		HSP90 family protein			CFLA_RS15100	1869	622	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3314539	3315036	-							CFLA_RS15105	498		old_locus_tag=Cfla_2988
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3314539	3315036	-	WP_013118202.1	WP_013118202.1		YbjN domain-containing protein			CFLA_RS15105	498	165	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3315304	3315591	+							CFLA_RS15110	288		old_locus_tag=Cfla_2989
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3315304	3315591	+	WP_013118203.1	WP_013118203.1		hypothetical protein			CFLA_RS15110	288	95	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3315588	3317018	+							CFLA_RS15115	1431		old_locus_tag=Cfla_2990
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3315588	3317018	+	WP_013118204.1	WP_013118204.1		hypothetical protein			CFLA_RS15115	1431	476	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3317030	3317629	+							CFLA_RS15120	600		old_locus_tag=Cfla_2991
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3317030	3317629	+	WP_148234382.1	WP_148234382.1		hypothetical protein			CFLA_RS15120	600	199	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3317674	3318249	+							CFLA_RS15125	576		old_locus_tag=Cfla_2992
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3317674	3318249	+	WP_148234383.1	WP_148234383.1		hypothetical protein			CFLA_RS15125	576	191	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3318346	3318888	+							CFLA_RS15130	543		old_locus_tag=Cfla_2993
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3318346	3318888	+	WP_013118207.1	WP_013118207.1		helix-turn-helix domain-containing protein			CFLA_RS15130	543	180	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3318925	3319113	+							CFLA_RS15135	189		old_locus_tag=Cfla_2994
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3318925	3319113	+	WP_187291379.1	WP_187291379.1		hypothetical protein			CFLA_RS15135	189	62	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3319138	3321171	-							CFLA_RS15140	2034		old_locus_tag=Cfla_2995
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3319138	3321171	-	WP_013118209.1	WP_013118209.1		beta-galactosidase			CFLA_RS15140	2034	677	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3321193	3321909	-							CFLA_RS15145	717		old_locus_tag=Cfla_2996
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3321193	3321909	-	WP_222836758.1	WP_222836758.1		glycosyl transferase			CFLA_RS15145	717	238	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3321906	3323450	-							CFLA_RS15150	1545		old_locus_tag=Cfla_2997
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3321906	3323450	-	WP_013118211.1	WP_013118211.1		xylan 1,4-beta-xylosidase			CFLA_RS15150	1545	514	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3323634	3325292	-							CFLA_RS15155	1659		old_locus_tag=Cfla_2998
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3323634	3325292	-	WP_013118212.1	WP_013118212.1		extracellular solute-binding protein			CFLA_RS15155	1659	552	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3325376	3326302	-							CFLA_RS15160	927		old_locus_tag=Cfla_2999
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3325376	3326302	-	WP_245530257.1	WP_245530257.1		carbohydrate ABC transporter permease			CFLA_RS15160	927	308	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3326299	3327285	-							CFLA_RS15165	987		old_locus_tag=Cfla_3000
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3326299	3327285	-	WP_013118214.1	WP_013118214.1		ABC transporter permease subunit			CFLA_RS15165	987	328	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3327559	3328590	+							CFLA_RS15170	1032		old_locus_tag=Cfla_3001
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3327559	3328590	+	WP_013118215.1	WP_013118215.1		LacI family DNA-binding transcriptional regulator			CFLA_RS15170	1032	343	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3328669	3331137	-							CFLA_RS15175	2469		old_locus_tag=Cfla_3002
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3328669	3331137	-	WP_187291303.1	WP_187291303.1		glycoside hydrolase family 95 protein			CFLA_RS15175	2469	822	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3331189	3331593	+							CFLA_RS15180	405		old_locus_tag=Cfla_3003
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3331189	3331593	+	WP_245530385.1	WP_245530385.1		tRNA (cytidine(34)-2'-O)-methyltransferase			CFLA_RS15180	405	134	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3331654	3333492	+							CFLA_RS15185	1839		old_locus_tag=Cfla_3004
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3331654	3333492	+	WP_013118218.1	WP_013118218.1		gamma-glutamyltransferase			CFLA_RS15185	1839	612	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3333714	3334592	+							CFLA_RS15190	879		old_locus_tag=Cfla_3005
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3333714	3334592	+	WP_013118219.1	WP_013118219.1		amidohydrolase family protein			CFLA_RS15190	879	292	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3334642	3335373	+							CFLA_RS15195	732		old_locus_tag=Cfla_3006
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3334642	3335373	+	WP_013118220.1	WP_013118220.1		FadR family transcriptional regulator			CFLA_RS15195	732	243	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3335416	3336342	-							CFLA_RS15200	927		old_locus_tag=Cfla_3007
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3335416	3336342	-	WP_013118221.1	WP_013118221.1		hypothetical protein			CFLA_RS15200	927	308	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3336426	3337337	-							CFLA_RS15205	912		old_locus_tag=Cfla_3008
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3336426	3337337	-	WP_013118222.1	WP_013118222.1		alpha/beta hydrolase fold domain-containing protein			CFLA_RS15205	912	303	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3337365	3338408	-							CFLA_RS15210	1044		old_locus_tag=Cfla_3009
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3337365	3338408	-	WP_013118223.1	WP_013118223.1		LacI family transcriptional regulator			CFLA_RS15210	1044	347	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3338526	3339623	-							CFLA_RS15215	1098		old_locus_tag=Cfla_3010
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3338526	3339623	-	WP_013118224.1	WP_013118224.1		sugar kinase			CFLA_RS15215	1098	365	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3339638	3340273	-					eda		CFLA_RS15220	636		old_locus_tag=Cfla_3011
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3339638	3340273	-	WP_013118225.1	WP_013118225.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	eda		CFLA_RS15220	636	211	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3340270	3341721	-					uxaC		CFLA_RS15225	1452		old_locus_tag=Cfla_3012
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3340270	3341721	-	WP_013118226.1	WP_013118226.1		glucuronate isomerase	uxaC		CFLA_RS15225	1452	483	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3341955	3342935	+							CFLA_RS15230	981		old_locus_tag=Cfla_3013
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3341955	3342935	+	WP_013118227.1	WP_013118227.1		LacI family transcriptional regulator			CFLA_RS15230	981	326	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3342932	3344437	+							CFLA_RS15235	1506		old_locus_tag=Cfla_3014
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3342932	3344437	+	WP_013118228.1	WP_013118228.1		mannitol dehydrogenase family protein			CFLA_RS15235	1506	501	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3344559	3345098	+							CFLA_RS15240	540		old_locus_tag=Cfla_3015
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3344559	3345098	+	WP_013118229.1	WP_013118229.1		septum formation family protein			CFLA_RS15240	540	179	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3345256	3346035	-							CFLA_RS15245	780		old_locus_tag=Cfla_3016
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3345256	3346035	-	WP_013118230.1	WP_013118230.1		ABC transporter ATP-binding protein			CFLA_RS15245	780	259	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3346028	3346789	-							CFLA_RS15250	762		old_locus_tag=Cfla_3017
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3346028	3346789	-	WP_013118231.1	WP_013118231.1		ABC transporter permease			CFLA_RS15250	762	253	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3346786	3347814	-							CFLA_RS15255	1029		old_locus_tag=Cfla_3018
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3346786	3347814	-	WP_013118232.1	WP_013118232.1		ABC transporter substrate-binding protein			CFLA_RS15255	1029	342	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3348394	3348981	-							CFLA_RS15260	588		old_locus_tag=Cfla_3019
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3348394	3348981	-	WP_043601030.1	WP_043601030.1		XRE family transcriptional regulator			CFLA_RS15260	588	195	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3349048	3350007	+							CFLA_RS15265	960		old_locus_tag=Cfla_3020
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3349048	3350007	+	WP_013118234.1	WP_013118234.1		NAD(P)/FAD-dependent oxidoreductase			CFLA_RS15265	960	319	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3350260	3350907	+							CFLA_RS15270	648		old_locus_tag=Cfla_3021
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3350260	3350907	+	WP_013118235.1	WP_013118235.1		class I SAM-dependent methyltransferase			CFLA_RS15270	648	215	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3350967	3352928	-							CFLA_RS15275	1962		old_locus_tag=Cfla_3022
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3350967	3352928	-	WP_013118236.1	WP_013118236.1		beta-galactosidase			CFLA_RS15275	1962	653	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3353140	3353919	+							CFLA_RS15280	780		old_locus_tag=Cfla_3023
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3353140	3353919	+	WP_013118237.1	WP_013118237.1		ATP-binding cassette domain-containing protein			CFLA_RS15280	780	259	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3354156	3356645	-							CFLA_RS20980	2490		old_locus_tag=Cfla_3024
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3354156	3356645	-	WP_013118238.1	WP_013118238.1		endo-1,4-beta-xylanase			CFLA_RS20980	2490	829	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3356930	3357973	+							CFLA_RS15290	1044		old_locus_tag=Cfla_3025
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3356930	3357973	+	WP_013118239.1	WP_013118239.1		LacI family transcriptional regulator			CFLA_RS15290	1044	347	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3358042	3359343	-							CFLA_RS19190	1302		old_locus_tag=Cfla_3026
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3358042	3359343	-	WP_013118240.1	WP_013118240.1		M23 family metallopeptidase			CFLA_RS19190	1302	433	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3359609	3361900	-							CFLA_RS15300	2292		old_locus_tag=Cfla_3027
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3359609	3361900	-	WP_187291372.1	WP_187291372.1		glycoside hydrolase family 3 C-terminal domain-containing protein			CFLA_RS15300	2292	763	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3362194	3362520	+							CFLA_RS15305	327		old_locus_tag=Cfla_3028
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3362194	3362520	+	WP_013118242.1	WP_013118242.1		hypothetical protein			CFLA_RS15305	327	108	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3362599	3364311	+							CFLA_RS15310	1713		old_locus_tag=Cfla_3029
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3362599	3364311	+	WP_013118243.1	WP_013118243.1		bifunctional 3'-5' exonuclease/DNA polymerase			CFLA_RS15310	1713	570	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3364469	3365497	-							CFLA_RS15315	1029		old_locus_tag=Cfla_3030
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3364469	3365497	-	WP_013118244.1	WP_013118244.1		LacI family transcriptional regulator			CFLA_RS15315	1029	342	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3365859	3369176	+							CFLA_RS15320	3318		old_locus_tag=Cfla_3031
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3365859	3369176	+	WP_013118245.1	WP_013118245.1		glycoside hydrolase family 9 protein			CFLA_RS15320	3318	1105	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3369495	3370112	-							CFLA_RS15325	618		old_locus_tag=Cfla_3032
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3369495	3370112	-	WP_013118246.1	WP_013118246.1		sugar O-acetyltransferase			CFLA_RS15325	618	205	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3370222	3371388	+							CFLA_RS15330	1167		old_locus_tag=Cfla_3033
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3370222	3371388	+	WP_013118247.1	WP_013118247.1		PrsW family intramembrane metalloprotease			CFLA_RS15330	1167	388	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3371429	3372163	-							CFLA_RS15335	735		old_locus_tag=Cfla_3034
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3371429	3372163	-	WP_013118248.1	WP_013118248.1		cupin domain-containing protein			CFLA_RS15335	735	244	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3372246	3372905	-							CFLA_RS19195	660		old_locus_tag=Cfla_3035
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3372246	3372905	-	WP_013118249.1	WP_013118249.1		TetR/AcrR family transcriptional regulator			CFLA_RS19195	660	219	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3373048	3375801	+							CFLA_RS15345	2754		old_locus_tag=Cfla_3036
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3373048	3375801	+	WP_013118250.1	WP_013118250.1		MMPL family transporter			CFLA_RS15345	2754	917	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3375822	3378020	+							CFLA_RS15350	2199		old_locus_tag=Cfla_3037
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3375822	3378020	+	WP_013118251.1	WP_013118251.1		YhgE/Pip family protein			CFLA_RS15350	2199	732	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3378211	3379260	-							CFLA_RS15355	1050		old_locus_tag=Cfla_3038
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3378211	3379260	-	WP_013118252.1	WP_013118252.1		ABC transporter permease			CFLA_RS15355	1050	349	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3379257	3380372	-							CFLA_RS15360	1116		old_locus_tag=Cfla_3039
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3379257	3380372	-	WP_013118253.1	WP_013118253.1		ABC transporter permease			CFLA_RS15360	1116	371	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3380369	3381958	-							CFLA_RS15365	1590		old_locus_tag=Cfla_3040
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3380369	3381958	-	WP_013118254.1	WP_013118254.1		sugar ABC transporter ATP-binding protein			CFLA_RS15365	1590	529	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3382032	3383018	-							CFLA_RS15370	987		old_locus_tag=Cfla_3041
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3382032	3383018	-	WP_013118255.1	WP_013118255.1		ABC transporter substrate-binding protein			CFLA_RS15370	987	328	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3383232	3384311	-							CFLA_RS15375	1080		old_locus_tag=Cfla_3042
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3383232	3384311	-	WP_013118256.1	WP_013118256.1		LacI family transcriptional regulator			CFLA_RS15375	1080	359	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3384539	3386863	+							CFLA_RS15380	2325		old_locus_tag=Cfla_3043
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	3384539	3386863	+	WP_013118257.1	WP_013118257.1		cellulose binding domain-containing protein			CFLA_RS15380	2325	774	
